"lap.distance";"r";"vmax";"slope";"vmin";"vdop"
1163;215,272519043627;400;0;0;289,305989229677
1164;215,976582296039;400;0;0;289,778700384794
1165;216,472364671884;400;0;0;290,111108688427
1166;217,047118666862;400;0;0;290,495989193786
1167;217,703954230668;400;0;0;290,935211696494
1168;218,21180001509;400;0;0;291,274351507075
1169;218,831064012323;400;0;0;291,687362921315
1170;219,448177313792;400;0;0;292,098359015593
1171;219,801858872563;400;0;0;292,333649670462
1172;220,048872622465;400;0;0;292,497866104378
1173;220,652534370442;400;0;0;292,898797135167
1174;221,219537445166;400;0;0;293,274881567925
1175;221,715990768561;400;0;0;293,603775879699
1176;222,222056439783;400;0;0;293,938659491717
1177;222,963703948529;400;0;0;294,428748757977
1178;223,451937674483;400;0;0;294,750934464743
1179;223,959023244019;400;0;0;295,085188102139
1180;224,459912236874;400;0;0;295,414985871903
1181;225,016346509954;400;0;0;295,780924880341
1182;225,698226739385;400;0;0;296,228747011955
1183;226,192183688218;400;0;0;296,552728899903
1184;226,70002947264;400;0;0;296,885451746903
1185;227,201633386483;400;0;0;297,213719502759
1186;227,699104498087;400;0;0;297,538924896989
1187;228,203898187678;400;0;0;297,868554257359
1188;228,550223272967;400;0;0;298,094493086554
1189;228,800667769394;400;0;0;298,257773794314
1190;229,234943861339;400;0;0;298,540694333768
1191;229,730416157225;400;0;0;298,863155644735
1192;230,236073225162;400;0;0;299,191887038975
1193;230,731473161294;400;0;0;299,513600300739
1194;231,232096155778;400;0;0;299,838354760305
1195;231,738850660069;400;0;0;300,16672889685
1196;232,233781754465;400;0;0;300,487095140766
1197;232,735964870816;400;0;0;300,811806852346
1198;233,240348381525;400;0;0;301,137588903705
1199;233,738483865434;400;0;0;301,458989792776
1200;234,153982831033;400;0;0;301,726811080331
1201;234,507987798897;400;0;0;301,954807307668
1202;235,005257407511;400;0;0;302,274782408391
1203;235,509843996807;400;0;0;302,599119869769
1204;235,787956620719;400;0;0;302,777736192963
1205;235,911463495669;400;0;0;302,857024034636
1206;236,295975484165;400;0;0;303,103736810095
1207;236,800314945785;400;0;0;303,427029862076
1208;237,099468082792;400;0;0;303,618631165134
1209;237,563614901536;400;0;0;303,915668358374
1210;237,834215379732;400;0;0;304,088708997292
1211;238,324677581691;400;0;0;304,402093691488
1212;238,592135615184;400;0;0;304,572852249152
1213;239,059761541185;400;0;0;304,871178183856
1214;239,364419145511;400;0;0;305,065380146248
1215;239,794508838121;400;0;0;305,339327693406
1216;240,047242094222;400;0;0;305,500192677899
1217;240,398200258795;400;0;0;305,723437538929
1218;240,78619669549;400;0;0;305,970052905847
1219;241,036641191917;400;0;0;306,129133039339
1220;241,287085688345;400;0;0;306,288130549697
1221;241,537530184773;400;0;0;306,447045565526
1222;241,7879746812;400;0;0;306,605878215096
1223;242,038419177628;400;0;0;306,764628626349
1224;242,288863674055;400;0;0;306,923296926891
1225;242,533573497852;400;0;0;307,078252854162
1226;242,789430853343;400;0;0;307,24018408369
1227;243,040062003772;400;0;0;307,398724960053
1228;243,284564791103;400;0;0;307,55331048581
1229;243,541086156192;400;0;0;307,715411212255
1230;243,743267235665;400;0;0;307,843113129442
1231;243,803241712774;400;0;0;307,880984112248
1232;244,056535943076;400;0;0;308,040875817915
1233;244,302509773816;400;0;0;308,196067139183
1234;244,451338211921;400;0;0;308,289928957783
1235;244,569540462587;400;0;0;308,364455363866
1236;244,819984959014;400;0;0;308,522300899084
1237;244,925550884091;400;0;0;308,588810853107
1238;244,925550884091;400;0;0;308,588810853107
1239;245,097105776126;400;0;0;308,69686542911
1240;245,159409188176;400;0;0;308,736098136196
1241;245,364136464896;400;0;0;308,864980626732
1242;245,399763556262;400;0;0;308,88740354808
1243;245,399763556262;400;0;0;308,88740354808
1244;245,633621860346;400;0;0;309,034548520554
1245;245,633621860346;400;0;0;309,034548520554
1246;245,633621860346;400;0;0;309,034548520554
1247;245,633621860346;400;0;0;309,034548520554
1248;245,633621860346;400;0;0;309,034548520554
1249;245,633621860346;400;0;0;309,034548520554
1250;247,631915806259;400;0;0;310,289040840107
1251;252,988143552865;400;0;0;313,626832738135
1252;258,472231415943;400;0;0;317,007891975135
1253;264,316327895833;400;0;0;320,571658581821
1254;268,494555951222;400;0;0;323,095470958407
1255;271,486166922246;400;0;0;324,890476467639
1256;277,067465509302;400;0;0;328,21308717054
1257;283,695094313441;400;0;0;332,115420703505
1258;290,70109885758;400;0;0;336,191295597948
1259;298,053800555161;400;0;0;340,416388641685
1260;305,864624927766;400;0;0;344,848033446496
1261;314,230749172681;400;0;0;349,53242378689
1262;322,926772425624;400;0;0;354,335898716292
1263;332,3717484632;400;0;0;359,480369147596
1264;342,289386922541;400;0;0;364,804212743609
1265;352,597423272712;400;0;0;370,25650320883
1266;363,827073100293;400;0;0;376,106322761788
1267;375,78470284624;400;0;0;382,236958530462
1268;388,33792543421;400;0;0;388,568894031446
1269;402,016697892924;400;0;0;395,353123347684
1270;412,270846540146;400;0;0;400,363466283837
1271;419,753304714233;400;0;0;403,980302580329
1272;432,954977926265;400;0;0;410,2839204962
1273;449,764537783135;400;0;0;418,172754122125
1274;468,177822489541;400;0;0;426,646853245085
1275;492,41179025866;400;0;0;437,549658956063
1276;495,002561343367;400;0;0;438,69920885534
1277;495,222974541543;400;0;0;438,796869293472
1278;495,443387739719;400;0;0;438,89450800073
1279;495,663800937895;400;0;0;438,992124991615
1280;495,884214136071;400;0;0;439,08972028061
1281;496,104627334247;400;0;0;439,187293882183
1282;496,325040532423;400;0;0;439,284845810786
1283;496,545453730599;400;0;0;439,382376080854
1284;496,765866928774;400;0;0;439,479884706806
1285;496,98628012695;400;0;0;439,577371703046
1286;497,206693325126;400;0;0;439,674837083963
1287;497,427106523302;400;0;0;439,772280863926
1288;497,647519721478;400;0;0;439,869703057292
1289;497,867932919654;400;0;0;439,967103678402
1290;498,08834611783;400;0;0;440,064482741578
1291;498,308759316006;400;0;0;440,161840261128
1292;498,529172514182;400;0;0;440,259176251346
1293;498,749585712358;400;0;0;440,356490726508
1294;498,969998910533;400;0;0;440,453783700873
1295;499,190412108709;400;0;0;440,551055188688
1296;499,410825306885;400;0;0;440,648305204181
1297;499,631238505061;400;0;0;440,745533761566
1298;499,851651703237;400;0;0;440,842740875041
1299;500;400;0;0;Inf
1300;500;400;0;0;Inf
1301;500;400;0;0;Inf
1302;500;400;0;0;Inf
1303;500;400;0;0;Inf
1304;500;400;0;0;Inf
1305;500;400;0;0;Inf
1306;500;400;0;0;Inf
1307;500;400;0;0;Inf
1308;500;400;0;0;Inf
1309;500;400;0;0;Inf
1310;500;400;0;0;Inf
1311;500;400;0;0;Inf
1312;500;400;0;0;Inf
1313;500;400;0;0;Inf
1314;500;400;0;0;Inf
1315;500;400;0;0;Inf
1316;500;400;0;0;Inf
1317;500;400;0;0;Inf
1318;500;400;0;0;Inf
1319;500;400;0;0;Inf
1320;500;400;0;0;Inf
1321;500;400;0;0;Inf
1322;500;400;0;0;Inf
1323;500;400;0;0;Inf
1324;500;400;0;0;Inf
1325;500;400;0;0;Inf
1326;500;400;0;0;Inf
1327;500;400;0;0;Inf
1328;500;400;0;0;Inf
1329;500;400;0;0;Inf
1330;500;400;0;0;Inf
1331;500;400;0;0;Inf
1332;500;400;0;0;Inf
1333;500;400;0;0;Inf
1334;500;400;0;0;Inf
1335;500;400;0;0;Inf
1336;500;400;0;0;Inf
1337;500;400;0;0;Inf
1338;500;400;0;0;Inf
1339;500;400;0;0;Inf
1340;500;400;0;0;Inf
1341;500;400;0;0;Inf
1342;500;400;0;0;Inf
1343;500;400;0;0;Inf
1344;500;400;0;0;Inf
1345;500;400;0;0;Inf
1346;500;400;0;0;Inf
1347;500;400;0;0;Inf
1348;500;400;0;0;Inf
1349;500;400;0;0;Inf
1350;500;400;0;0;Inf
1351;500;400;0;0;Inf
1352;500;400;0;0;Inf
1353;500;400;0;0;Inf
1354;500;400;0;0;Inf
1355;500;400;0;0;Inf
1356;500;400;0;0;Inf
1357;500;400;0;0;Inf
1358;500;400;0;0;Inf
1359;500;400;0;0;Inf
1360;500;400;0;0;Inf
1361;500;400;0;0;Inf
1362;500;400;0;0;Inf
1363;500;400;0;0;Inf
1364;500;400;0;0;Inf
1365;500;400;0;0;Inf
1366;500;400;0;0;Inf
1367;500;400;0;0;Inf
1368;500;400;0;0;Inf
1369;500;400;0;0;Inf
1370;500;400;0;0;Inf
1371;500;400;0;0;Inf
1372;500;400;0;0;Inf
1373;500;400;0;0;Inf
1374;500;400;0;0;Inf
1375;500;400;0;0;Inf
1376;500;400;0;0;Inf
1377;500;400;0;0;Inf
1378;500;400;0;0;Inf
1379;500;400;0;0;Inf
1380;500;400;0;0;Inf
1381;500;400;0;0;Inf
1382;500;400;0;0;Inf
1383;500;400;0;0;Inf
1384;500;400;0;0;Inf
1385;500;400;0;0;Inf
1386;500;400;0;0;Inf
1387;500;400;0;0;Inf
1388;500;400;0;0;Inf
1389;500;400;0;0;Inf
1390;500;400;0;0;Inf
1391;500;400;0;0;Inf
1392;500;400;0;0;Inf
1393;500;400;0;0;Inf
1394;500;400;0;0;Inf
1395;500;400;0;0;Inf
1396;500;400;0;0;Inf
1397;500;400;0;0;Inf
1398;500;400;0;0;Inf
1399;500;400;0;0;Inf
1400;500;400;0;0;Inf
1401;500;400;0;0;Inf
1402;500;400;0;0;Inf
1403;500;400;0;0;Inf
1404;500;400;0;0;Inf
1405;500;400;0;0;Inf
1406;500;400;0;0;Inf
1407;500;400;0;0;Inf
1408;500;400;0;0;Inf
1409;500;400;0;0;Inf
1410;500;400;0;0;Inf
1411;500;400;0;0;Inf
1412;500;400;0;0;Inf
1413;500;400;0;0;Inf
1414;500;400;0;0;Inf
1415;500;400;0;0;Inf
1416;500;400;0;0;Inf
1417;500;400;0;0;Inf
1418;500;400;0;0;Inf
1419;500;400;0;0;Inf
1420;500;400;0;0;Inf
1421;500;400;0;0;Inf
1422;500;400;0;0;Inf
1423;500;400;0;0;Inf
1424;500;400;0;0;Inf
1425;500;400;0;0;Inf
1426;500;400;0;0;Inf
1427;500;400;0;0;Inf
1428;500;400;0;0;Inf
1429;500;400;0;0;Inf
1430;500;400;0;0;Inf
1431;500;400;0;0;Inf
1432;500;400;0;0;Inf
1433;500;400;0;0;Inf
1434;500;400;0;0;Inf
1435;500;400;0;0;Inf
1436;500;400;0;0;Inf
1437;500;400;0;0;Inf
1438;500;400;0;0;Inf
1439;500;400;0;0;Inf
1440;500;400;0;0;Inf
1441;500;400;0;0;Inf
1442;500;400;0;0;Inf
1443;500;400;0;0;Inf
1444;500;400;0;0;Inf
1445;500;400;0;0;Inf
1446;500;400;0;0;Inf
1447;500;400;0;0;Inf
1448;500;400;0;0;Inf
1449;500;400;0;0;Inf
1450;500;400;0;0;Inf
1451;500;400;0;0;Inf
1452;500;400;0;0;Inf
1453;500;400;0;0;Inf
1454;500;400;0;0;Inf
1455;500;400;0;0;Inf
1456;500;400;0;0;Inf
1457;500;400;0;0;Inf
1458;500;400;0;0;Inf
1459;500;400;0;0;Inf
1460;500;400;0;0;Inf
1461;500;400;0;0;Inf
1462;500;400;0;0;Inf
1463;500;400;0;0;Inf
1464;500;400;0;0;Inf
1465;500;400;0;0;Inf
1466;500;400;0;0;Inf
1467;500;400;0;0;Inf
1468;500;400;0;0;Inf
1469;500;400;0;0;Inf
1470;500;400;0;0;Inf
1471;500;400;0;0;Inf
1472;500;400;0;0;Inf
1473;500;400;0;0;Inf
1474;500;400;0;0;Inf
1475;500;400;0;0;Inf
1476;500;400;0;0;Inf
1477;500;400;0;0;Inf
1478;500;400;0;0;Inf
1479;500;400;0;0;Inf
1480;500;400;0;0;Inf
1481;500;400;0;0;Inf
1482;500;400;0;0;Inf
1483;500;400;0;0;Inf
1484;500;400;0;0;Inf
1485;500;400;0;0;Inf
1486;500;400;0;0;Inf
1487;500;400;0;0;Inf
1488;500;400;0;0;Inf
1489;500;400;0;0;Inf
1490;500;400;0;0;Inf
1491;500;400;0;0;Inf
1492;500;400;0;0;Inf
1493;500;400;0;0;Inf
1494;500;400;0;0;Inf
1495;500;400;0;0;Inf
1496;500;400;0;0;Inf
1497;500;400;0;0;Inf
1498;500;400;0;0;Inf
1499;500;400;0;0;Inf
1500;500;400;0;0;Inf
1501;500;400;0;0;Inf
1502;500;400;0;0;Inf
1503;500;400;0;0;Inf
1504;500;400;0;0;Inf
1505;500;400;0;0;Inf
1506;500;400;0;0;Inf
1507;500;400;0;0;Inf
1508;500;400;0;0;Inf
1509;500;400;0;0;Inf
1510;500;400;0;0;Inf
1511;500;400;0;0;Inf
1512;500;400;0;0;Inf
1513;500;400;0;0;Inf
1514;500;400;0;0;Inf
1515;500;400;0;0;Inf
1516;500;400;0;0;Inf
1517;500;400;0;0;Inf
1518;500;400;0;0;Inf
1519;500;400;0;0;Inf
1520;500;400;0;0;Inf
1521;500;400;0;0;Inf
1522;500;400;0;0;Inf
1523;500;400;0;0;Inf
1524;500;400;0;0;Inf
1525;500;400;0;0;Inf
1526;500;400;0;0;Inf
1527;500;400;0;0;Inf
1528;500;400;0;0;Inf
1529;500;400;0;0;Inf
1530;500;400;0;0;Inf
1531;500;400;0;0;Inf
1532;500;400;0;0;Inf
1533;500;400;0;0;Inf
1534;500;400;0;0;Inf
1535;500;400;0;0;Inf
1536;500;400;0;0;Inf
1537;500;400;0;0;Inf
1538;500;400;0;0;Inf
1539;500;400;0;0;Inf
1540;500;400;0;0;Inf
1541;500;400;0;0;Inf
1542;500;400;0;0;Inf
1543;500;400;0;0;Inf
1544;500;400;0;0;Inf
1545;500;400;0;0;Inf
1546;500;400;0;0;Inf
1547;500;400;0;0;Inf
1548;500;400;0;0;Inf
1549;500;400;0;0;Inf
1550;500;400;0;0;Inf
1551;500;400;0;0;Inf
1552;500;400;0;0;Inf
1553;500;400;0;0;Inf
1554;500;400;0;0;Inf
1555;500;400;0;0;Inf
1556;500;400;0;0;Inf
1557;500;400;0;0;Inf
1558;500;400;0;0;Inf
1559;500;400;0;0;Inf
1560;500;400;0;0;Inf
1561;500;400;0;0;Inf
1562;500;400;0;0;Inf
1563;500;400;0;0;Inf
1564;500;400;0;0;Inf
1565;500;400;0;0;Inf
1566;500;400;0;0;Inf
1567;500;400;0;0;Inf
1568;500;400;0;0;Inf
1569;500;400;0;0;Inf
1570;500;400;0;0;Inf
1571;500;400;0;0;Inf
1572;500;400;0;0;Inf
1573;500;400;0;0;Inf
1574;500;400;0;0;Inf
1575;500;400;0;0;Inf
1576;500;400;0;0;Inf
1577;500;400;0;0;Inf
1578;500;400;0;0;Inf
1579;500;400;0;0;Inf
1580;500;400;0;0;Inf
1581;500;400;0;0;Inf
1582;500;400;0;0;Inf
1583;500;400;0;0;Inf
1584;500;400;0;0;Inf
1585;500;400;0;0;Inf
1586;500;400;0;0;Inf
1587;500;400;0;0;Inf
1588;500;400;0;0;Inf
1589;500;400;0;0;Inf
1590;500;400;0;0;Inf
1591;500;400;0;0;Inf
1592;500;400;0;0;Inf
1593;500;400;0;0;Inf
1594;500;400;0;0;Inf
1595;500;400;0;0;Inf
1596;500;400;0;0;Inf
1597;500;400;0;0;Inf
1598;500;400;0;0;Inf
1599;500;400;0;0;Inf
1600;500;400;0;0;Inf
1601;500;400;0;0;Inf
1602;500;400;0;0;Inf
1603;500;400;0;0;Inf
1604;500;400;0;0;Inf
1605;500;400;0;0;Inf
1606;500;400;0;0;Inf
1607;500;400;0;0;Inf
1608;500;400;0;0;Inf
1609;500;400;0;0;Inf
1610;500;400;0;0;Inf
1611;500;400;0;0;Inf
1612;500;400;0;0;Inf
1613;500;400;0;0;Inf
1614;500;400;0;0;Inf
1615;500;400;0;0;Inf
1616;500;400;0;0;Inf
1617;500;400;0;0;Inf
1618;500;400;0;0;Inf
1619;500;400;0;0;Inf
1620;500;400;0;0;Inf
1621;500;400;0;0;Inf
1622;500;400;0;0;Inf
1623;500;400;0;0;Inf
1624;500;400;0;0;Inf
1625;500;400;0;0;Inf
1626;500;400;0;0;Inf
1627;500;400;0;0;Inf
1628;500;400;0;0;Inf
1629;500;400;0;0;Inf
1630;500;400;0;0;Inf
1631;500;400;0;0;Inf
1632;500;400;0;0;Inf
1633;500;400;0;0;Inf
1634;500;400;0;0;Inf
1635;500;400;0;0;Inf
1636;500;400;0;0;Inf
1637;500;400;0;0;Inf
1638;500;400;0;0;Inf
1639;500;400;0;0;Inf
1640;500;400;0;0;Inf
1641;500;400;0;0;Inf
1642;500;400;0;0;Inf
1643;500;400;0;0;Inf
1644;500;400;0;0;Inf
1645;500;400;0;0;Inf
1646;500;400;0;0;Inf
1647;500;400;0;0;Inf
1648;500;400;0;0;Inf
1649;500;400;0;0;Inf
1650;500;400;0;0;Inf
1651;500;400;0;0;Inf
1652;500;400;0;0;Inf
1653;500;400;0;0;Inf
1654;500;400;0;0;Inf
1655;500;400;0;0;Inf
1656;500;400;0;0;Inf
1657;500;400;0;0;Inf
1658;500;400;0;0;Inf
1659;500;400;0;0;Inf
1660;500;400;0;0;Inf
1661;500;400;0;0;Inf
1662;500;400;0;0;Inf
1663;500;400;0;0;Inf
1664;500;400;0;0;Inf
1665;500;400;0;0;Inf
1666;500;400;0;0;Inf
1667;500;400;0;0;Inf
1668;500;400;0;0;Inf
1669;500;400;0;0;Inf
1670;500;400;0;0;Inf
1671;500;400;0;0;Inf
1672;500;400;0;0;Inf
1673;500;400;0;0;Inf
1674;500;400;0;0;Inf
1675;500;400;0;0;Inf
1676;500;400;0;0;Inf
1677;500;400;0;0;Inf
1678;500;400;0;0;Inf
1679;500;400;0;0;Inf
1680;500;400;0;0;Inf
1681;500;400;0;0;Inf
1682;500;400;0;0;Inf
1683;500;400;0;0;Inf
1684;500;400;0;0;Inf
1685;500;400;0;0;Inf
1686;500;400;0;0;Inf
1687;500;400;0;0;Inf
1688;500;400;0;0;Inf
1689;500;400;0;0;Inf
1690;500;400;0;0;Inf
1691;500;400;0;0;Inf
1692;500;400;0;0;Inf
1693;500;400;0;0;Inf
1694;500;400;0;0;Inf
1695;500;400;0;0;Inf
1696;500;400;0;0;Inf
1697;500;400;0;0;Inf
1698;500;400;0;0;Inf
1699;500;400;0;0;Inf
1700;500;400;0;0;Inf
1701;500;400;0;0;Inf
1702;500;400;0;0;Inf
1703;500;400;0;0;Inf
1704;500;400;0;0;Inf
1705;500;400;0;0;Inf
1706;500;400;0;0;Inf
1707;500;400;0;0;Inf
1708;500;400;0;0;Inf
1709;500;400;0;0;Inf
1710;500;400;0;0;Inf
1711;500;400;0;0;Inf
1712;500;400;0;0;Inf
1713;500;400;0;0;Inf
1714;500;400;0;0;Inf
1715;500;400;0;0;Inf
1716;500;400;0;0;Inf
1717;500;400;0;0;Inf
1718;500;400;0;0;Inf
1719;500;400;0;0;Inf
1720;500;400;0;0;Inf
1721;500;400;0;0;Inf
1722;500;400;0;0;Inf
1723;500;400;0;0;Inf
1724;500;400;0;0;Inf
1725;500;400;0;0;Inf
1726;500;400;0;0;Inf
1727;500;400;0;0;Inf
1728;500;400;0;0;Inf
1729;500;400;0;0;Inf
1730;500;400;0;0;Inf
1731;500;400;0;0;Inf
1732;500;400;0;0;Inf
1733;500;400;0;0;Inf
1734;500;400;0;0;Inf
1735;500;400;0;0;Inf
1736;500;400;0;0;Inf
1737;500;400;0;0;Inf
1738;500;400;0;0;Inf
1739;500;400;0;0;Inf
1740;500;400;0;0;Inf
1741;500;400;0;0;Inf
1742;500;400;0;0;Inf
1743;500;400;0;0;Inf
1744;500;400;0;0;Inf
1745;500;400;0;0;Inf
1746;500;400;0;0;Inf
1747;500;400;0;0;Inf
1748;500;400;0;0;Inf
1749;500;400;0;0;Inf
1750;500;400;0;0;Inf
1751;500;400;0;0;Inf
1752;500;400;0;0;Inf
1753;500;400;0;0;Inf
1754;500;400;0;0;Inf
1755;500;400;0;0;Inf
1756;500;400;0;0;Inf
1757;500;400;0;0;Inf
1758;500;400;0;0;Inf
1759;500;400;0;0;Inf
1760;500;400;0;0;Inf
1761;500;400;0;0;Inf
1762;500;400;0;0;Inf
1763;500;400;0;0;Inf
1764;500;400;0;0;Inf
1765;500;400;0;0;Inf
1766;500;400;0;0;Inf
1767;500;400;0;0;Inf
1768;500;400;0;0;Inf
1769;500;400;0;0;Inf
1770;500;400;0;0;Inf
1771;500;400;0;0;Inf
1772;500;400;0;0;Inf
1773;500;400;0;0;Inf
1774;500;400;0;0;Inf
1775;500;400;0;0;Inf
1776;500;400;0;0;Inf
1777;500;400;0;0;Inf
1778;500;400;0;0;Inf
1779;500;400;0;0;Inf
1780;500;400;0;0;Inf
1781;500;400;0;0;Inf
1782;500;400;0;0;Inf
1783;500;400;0;0;Inf
1784;500;400;0;0;Inf
1785;500;400;0;0;Inf
1786;500;400;0;0;Inf
1787;500;400;0;0;Inf
1788;500;400;0;0;Inf
1789;500;400;0;0;Inf
1790;500;400;0;0;Inf
1791;500;400;0;0;Inf
1792;500;400;0;0;Inf
1793;500;400;0;0;Inf
1794;500;400;0;0;Inf
1795;500;400;0;0;Inf
1796;500;400;0;0;Inf
1797;500;400;0;0;Inf
1798;500;400;0;0;Inf
1799;500;400;0;0;Inf
1800;500;400;0;0;Inf
1801;500;400;0;0;Inf
1802;500;400;0;0;Inf
1803;500;400;0;0;Inf
1804;500;400;0;0;Inf
1805;500;400;0;0;Inf
1806;500;400;0;0;Inf
1807;500;400;0;0;Inf
1808;500;400;0;0;Inf
1809;500;400;0;0;Inf
1810;500;400;0;0;Inf
1811;500;400;0;0;Inf
1812;500;400;0;0;Inf
1813;500;400;0;0;Inf
1814;500;400;0;0;Inf
1815;500;400;0;0;Inf
1816;500;400;0;0;Inf
1817;500;400;0;0;Inf
1818;500;400;0;0;Inf
1819;500;400;0;0;Inf
1820;500;400;0;0;Inf
1821;500;400;0;0;Inf
1822;500;400;0;0;Inf
1823;500;400;0;0;Inf
1824;500;400;0;0;Inf
1825;500;400;0;0;Inf
1826;500;400;0;0;Inf
1827;500;400;0;0;Inf
1828;500;400;0;0;Inf
1829;500;400;0;0;Inf
1830;500;400;0;0;Inf
1831;500;400;0;0;Inf
1832;500;400;0;0;Inf
1833;500;400;0;0;Inf
1834;500;400;0;0;Inf
1835;500;400;0;0;Inf
1836;500;400;0;0;Inf
1837;500;400;0;0;Inf
1838;500;400;0;0;Inf
1839;500;400;0;0;Inf
1840;500;400;0;0;Inf
1841;500;400;0;0;Inf
1842;500;400;0;0;Inf
1843;500;400;0;0;Inf
1844;500;400;0;0;Inf
1845;500;400;0;0;Inf
1846;500;400;0;0;Inf
1847;500;400;0;0;Inf
1848;500;400;0;0;Inf
1849;500;400;0;0;Inf
1850;500;400;0;0;Inf
1851;500;400;0;0;Inf
1852;500;400;0;0;Inf
1853;500;400;0;0;Inf
1854;500;400;0;0;Inf
1855;500;400;0;0;Inf
1856;500;400;0;0;Inf
1857;500;400;0;0;Inf
1858;500;400;0;0;Inf
1859;500;400;0;0;Inf
1860;500;400;0;0;Inf
1861;500;400;0;0;Inf
1862;500;400;0;0;Inf
1863;500;400;0;0;Inf
1864;500;400;0;0;Inf
1865;500;400;0;0;Inf
1866;500;400;0;0;Inf
1867;500;400;0;0;Inf
1868;500;400;0;0;Inf
1869;500;400;0;0;Inf
1870;491,378837397508;400;0;0;437,0904848886
1871;483,286931739375;400;0;0;433,47659574684
1872;475,699395908651;400;0;0;430,060373818937
1873;468,357597442261;400;0;0;426,728759149827
1874;461,22702071025;400;0;0;423,467903922063
1875;454,17935483302;400;0;0;420,220100850826
1876;447,436270182397;400;0;0;417,08898552577
1877;440,996488130365;400;0;0;414,076604730436
1878;434,499930550583;400;0;0;411,015295333479
1879;428,332140649078;400;0;0;408,08765759866
1880;422,354654173262;400;0;0;405,230168598741
1881;417,828300710964;400;0;0;403,052903867995
1882;414,96019661489;400;0;0;401,667181188443
1883;410,502962013906;400;0;0;399,504132182643
1884;405,040544720312;400;0;0;396,837200609088
1885;399,522948547851;400;0;0;394,125008589159
1886;394,148327092086;400;0;0;391,465029821826
1887;389,159694331665;400;0;0;388,979805589122
1888;384,120094314464;400;0;0;386,452963075021
1889;379,062834909811;400;0;0;383,900547294393
1890;374,390574354032;400;0;0;381,527266796028
1891;369,83462288647;400;0;0;379,198762363829
1892;365,306228763066;400;0;0;376,870086028435
1893;360,851663327635;400;0;0;374,565250259263
1894;356,399617755423;400;0;0;372,247459874891
1895;352,259531983269;400;0;0;370,079053764321
1896;348,213369045538;400;0;0;367,947493380381
1897;345,097671710738;400;0;0;366,297658689125
1898;343,100977232371;400;0;0;365,236443893467
1899;339,956346229054;400;0;0;363,558836247802
1900;336,132632624811;400;0;0;361,508461262702
1901;332,370784909249;400;0;0;359,479848075961
1902;328,760826128433;400;0;0;357,522319860921
1903;325,101685096746;400;0;0;355,527122967594
1904;321,746833644102;400;0;0;353,687954164157
1905;318,229652532113;400;0;0;351,749468946984
1906;315,023697644374;400;0;0;349,97316131974
1907;311,740037310483;400;0;0;348,144404674721
1908;308,528744074881;400;0;0;346,346612075698
1909;305,291251492934;400;0;0;344,52465598336
1910;302,276918967199;400;0;0;342,819582425577
1911;299,29710773505;400;0;0;341,125659379923
1912;296,353322162558;400;0;0;339,443915333303
1913;293,602425878904;400;0;0;337,864800151951
1914;291,504800017478;400;0;0;336,655708769056
1915;290,113441703992;400;0;0;335,851315517019
1916;287,937871833493;400;0;0;334,589665962447
1917;285,182521606464;400;0;0;332,984931191478
1918;282,580591683592;400;0;0;331,462417246029
1919;280,102530979421;400;0;0;330,005854561398
1920;277,588966920326;400;0;0;328,521826274333
1921;275,117455132719;400;0;0;327,056060264293
1922;272,826595375389;400;0;0;325,691541618678
1923;270,314311472451;400;0;0;324,188532031115
1924;268,095505236892;400;0;0;322,855280948142
1925;265,859291821614;400;0;0;321,505976087916
1926;263,793183915647;400;0;0;320,254258217441
1927;261,629090675972;400;0;0;318,937910030805
1928;259,604664329857;400;0;0;317,701579302729
1929;257,601758467681;400;0;0;316,473638226369
1930;256,047231376444;400;0;0;315,517295182311
1931;255,035018203383;400;0;0;314,89302163985
1932;253,480795399644;400;0;0;313,932051965679
1933;251,633983998599;400;0;0;312,78633758311
1934;249,730634861096;400;0;0;311,601140617287
1935;247,905412854719;400;0;0;310,460342906972
1936;246,13296776084;400;0;0;309,348505516698
1937;244,405237319929;400;0;0;308,260857505439
1938;242,859311519857;400;0;0;307,284396478117
1939;241,109278293981;400;0;0;306,175256022919
1940;239,631294349488;400;0;0;305,235396445237
1941;238,113847070659;400;0;0;304,267421425746
1942;236,59945832272;400;0;0;303,298317495949
1943;235,114393876846;400;0;0;302,344962483779
1944;233,597813315146;400;0;0;301,368262789778
1945;232,184724112574;400;0;0;300,455355643678
1946;230,837847772289;400;0;0;299,582635033918
1947;229,74065788849;400;0;0;298,869817457442
1948;229,116262020684;400;0;0;298,463402569967
1949;228,125857982629;400;0;0;297,817617987328
1950;226,884203826479;400;0;0;297,006024261689
1951;225,110921269411;400;0;0;295,843076967414
1952;222,89882924686;400;0;0;294,38591136666
1953;220,646575334985;400;0;0;292,894842034206
1954;218,399436360191;400;0;0;291,399555347709
1955;216,357654759354;400;0;0;290,03423275613
1956;214,14471994612;400;0;0;288,547166187872
1957;211,893595309626;400;0;0;287,026531624487
1958;209,838737987235;400;0;0;285,631408163453
1959;207,612971637243;400;0;0;284,112518859272
1960;205,352740086926;400;0;0;282,561754924117
1961;203,194980284905;400;0;0;281,073314874911
1962;201,078620966152;400;0;0;279,605736406891
1963;199,307532082893;400;0;0;278,371637337263
1964;198,185677968765;400;0;0;277,587088306095
1965;196,570281132984;400;0;0;276,453477649503
1966;194,430012884565;400;0;0;274,944338020478
1967;192,340079987342;400;0;0;273,462653938483
1968;190,135443575401;400;0;0;271,890898086192
